id,name,short_name,year,indicator,numerator,denominator
id_8.8,Коэффициент совместительства фтизиатрами участковыми,КС врачи туб участ,2021,1.56,62.5,40.0
id_8.8,Коэффициент совместительства фтизиатрами участковыми,КС врачи туб участ,2022,1.59,60.5,38.0
id_8.8,Коэффициент совместительства фтизиатрами участковыми,КС врачи туб участ,2023,1.46,64.25,44.0
id_8.8,Коэффициент совместительства фтизиатрами участковыми,КС врачи туб участ,2024,1.45,66.5,46.0
id_9.1,Обеспеченность населения туберкулезными койками для взрослых (на 10 000 населения),Койки туб взр,2016,7.6,1405.0,1847685.0
id_9.1,Обеспеченность населения туберкулезными койками для взрослых (на 10 000 населения),Койки туб взр,2017,7.39,1356.0,1835655.0
id_9.1,Обеспеченность населения туберкулезными койками для взрослых (на 10 000 населения),Койки туб взр,2018,7.31,1334.0,1824483.0
id_9.1,Обеспеченность населения туберкулезными койками для взрослых (на 10 000 населения),Койки туб взр,2019,7.29,1324.0,1815414.0
id_9.1,Обеспеченность населения туберкулезными койками для взрослых (на 10 000 населения),Койки туб взр,2020,7.08,1278.0,1804559.0
id_9.1,Обеспеченность населения туберкулезными койками для взрослых (на 10 000 населения),Койки туб взр,2021,6.6,1188.0,1800830.0
id_9.1,Обеспеченность населения туберкулезными койками для взрослых (на 10 000 населения),Койки туб взр,2022,6.64,1189.0,1790669.0
id_9.1,Обеспеченность населения туберкулезными койками для взрослых (на 10 000 населения),Койки туб взр,2023,6.71,1189.0,1772529.0
id_9.1,Обеспеченность населения туберкулезными койками для взрослых (на 10 000 населения),Койки туб взр,2024,6.63,1173.0,1767956.0
id_9.2,Обеспеченность населения туберкулезными койками для детей (на 10 000 населения),Койки туб дет,2016,2.66,150.0,563166.0
id_9.2,Обеспеченность населения туберкулезными койками для детей (на 10 000 населения),Койки туб дет,2017,2.63,150.0,570895.0
id_9.2,Обеспеченность населения туберкулезными койками для детей (на 10 000 населения),Койки туб дет,2018,2.48,143.0,576497.0
id_9.2,Обеспеченность населения туберкулезными койками для детей (на 10 000 населения),Койки туб дет,2019,1.64,95.0,579066.0
id_9.2,Обеспеченность населения туберкулезными койками для детей (на 10 000 населения),Койки туб дет,2020,1.56,90.0,578551.0
id_9.2,Обеспеченность населения туберкулезными койками для детей (на 10 000 населения),Койки туб дет,2021,1.58,90.0,568407.0
id_9.2,Обеспеченность населения туберкулезными койками для детей (на 10 000 населения),Койки туб дет,2022,1.6,90.0,563235.0
id_9.2,Обеспеченность населения туберкулезными койками для детей (на 10 000 населения),Койки туб дет,2023,1.59,90.0,564922.0
id_9.2,Обеспеченность населения туберкулезными койками для детей (на 10 000 населения),Койки туб дет,2024,1.6,90.0,562581.0
id_9.3,Госпитализированная заболеваемость взрослого населения (на 100 тыс. населения),ГЗ взр,2016,320.78,5927.0,1847685.0
id_9.3,Госпитализированная заболеваемость взрослого населения (на 100 тыс. населения),ГЗ взр,2017,302.4,5551.0,1835655.0
id_9.3,Госпитализированная заболеваемость взрослого населения (на 100 тыс. населения),ГЗ взр,2018,303.87,5544.0,1824483.0
id_9.3,Госпитализированная заболеваемость взрослого населения (на 100 тыс. населения),ГЗ взр,2019,280.6,5094.0,1815414.0
