payer_id;recency;frequency;monetary;R_Score;F_Score;M_Score;RFM_segment;Segment_Name
PID_7fdb823dcef4;42;1;200.0;2;1;1;211;Остывающие новички
PID_7fe102ac57ae;1;18;1800.0;3;3;2;332;Лояльное ядро
PID_7fe2e37be24c;65;8;800.0;1;2;2;122;Потерянные VIP
PID_7fe4f88f2e34;31;3;600.0;2;2;2;222;Требуют внимания
PID_7fed0caf2da8;11;8;2400.0;3;2;3;323;Потенциальное ядро
PID_7fed17602822;55;1;100.0;1;1;1;111;Ушедшие новички
PID_7feff1a110ef;1;59;11800.0;3;3;3;333;VIP / Супер-ядро
PID_7ff388928118;41;30;6000.0;2;3;3;233;Засыпающие VIP
PID_7ff7a3c928af;55;1;100.0;1;1;1;111;Ушедшие новички
PID_7ff8cb0c17af;70;2;200.0;1;1;1;111;Ушедшие новички
PID_7ff9c1a07741;80;3;600.0;1;2;2;122;Потерянные VIP
PID_7ffb1ee8138e;2;1;500.0;3;1;1;311;Новые доноры (Малый чек)
PID_7ffb7f3d0309;41;1;200.0;2;1;1;211;Остывающие новички
PID_7ffbb99ae6f7;46;1;500.0;2;1;1;211;Остывающие новички
PID_7ffd53a7cc24;43;16;3200.0;2;3;3;233;Засыпающие VIP
PID_7ffe51a2a8c8;54;2;200.0;1;1;1;111;Ушедшие новички
PID_8006ec0cee17;62;1;500.0;1;1;1;111;Ушедшие новички
PID_8008a12c6bff;23;1;1000.0;2;1;2;212;Остывающие новички
PID_800cc86f0fe1;35;30;1500.0;2;3;2;232;Засыпающее ядро
PID_8013296be3bf;11;14;14000.0;3;3;3;333;VIP / Супер-ядро
PID_8014e5fb1ff3;1;10;4000.0;3;3;3;333;VIP / Супер-ядро
PID_80150f12375a;60;1;200.0;1;1;1;111;Ушедшие новички
PID_801581e52581;32;3;300.0;2;2;1;221;Требуют внимания
PID_801597a9988b;59;2;400.0;1;1;1;111;Ушедшие новички
PID_801a0334b09a;69;4;400.0;1;2;1;121;Ушедшие экономные
PID_801c7ddf7182;32;1;500.0;2;1;1;211;Остывающие новички
PID_801d13541c1a;1;28;2800.0;3;3;3;333;VIP / Супер-ядро
PID_801d4e5a3727;1;33;6600.0;3;3;3;333;VIP / Супер-ядро
PID_8021c2852962;18;1;500.0;2;1;1;211;Остывающие новички
PID_8022a9644531;17;2;400.0;3;1;1;311;Новые доноры (Малый чек)
PID_80233393e646;46;2;400.0;2;1;1;211;Остывающие новички
PID_8027f1af11e6;45;27;4100.0;2;3;3;233;Засыпающие VIP
PID_802c317d69ac;3;52;10400.0;3;3;3;333;VIP / Супер-ядро
PID_802e0b114b62;81;4;800.0;1;2;2;122;Потерянные VIP
PID_8030a1736739;25;2;2000.0;2;1;2;212;Остывающие новички
PID_8037b3740a44;47;11;2200.0;2;3;3;233;Засыпающие VIP
PID_80392edf82d2;36;3;300.0;2;2;1;221;Требуют внимания
PID_8039bfc45edd;4;39;3900.0;3;3;3;333;VIP / Супер-ядро
PID_803a92ffdeb0;39;2;150.0;2;1;1;211;Остывающие новички
PID_803b9cfed229;85;1;500.0;1;1;1;111;Ушедшие новички
PID_803ce15c61c9;16;6;3000.0;3;2;3;323;Потенциальное ядро
PID_803e63313640;50;4;400.0;2;2;1;221;Требуют внимания
PID_803ecde64f00;14;3;1500.0;3;2;2;322;Потенциальное ядро
PID_803f380d8d28;58;2;600.0;1;1;2;112;Ушедшие новички
PID_803fc7d38699;59;1;500.0;1;1;1;111;Ушедшие новички
PID_8040700c0ffb;54;38;7600.0;1;3;3;133;Потерянные VIP
PID_8043320f2607;64;3;300.0;1;2;1;121;Ушедшие экономные
PID_80435a5e10fc;53;4;500.0;1;2;1;121;Ушедшие экономные
PID_80439b4d9b02;56;11;2200.0;1;3;3;133;Потерянные VIP
PID_8047d97deafd;0;7;7000.0;3;2;3;323;Потенциальное ядро
PID_8047f83c0467;32;1;100.0;2;1;1;211;Остывающие новички
PID_8049c2ca3b38;71;11;5500.0;1;3;3;133;Потерянные VIP
PID_804bbc9383bf;55;15;1500.0;1;3;2;132;Потерянные VIP
PID_804ce4bd0efd;54;1;100.0;1;1;1;111;Ушедшие новички
PID_804d95dcde4a;0;20;10000.0;3;3;3;333;VIP / Супер-ядро
PID_804ec9925ef3;40;1;500.0;2;1;1;211;Остывающие новички
PID_804f4335875b;51;1;200.0;2;1;1;211;Остывающие новички
PID_805ae4545cc6;45;1;100.0;2;1;1;211;Остывающие новички
PID_805f8141cc7b;1;23;4100.0;3;3;3;333;VIP / Супер-ядро
PID_80661ebee116;60;2;2000.0;1;1;2;112;Ушедшие новички
PID_8069b171b520;49;1;100.0;2;1;1;211;Остывающие новички
PID_806d5acc12f5;2;11;2200.0;3;3;3;333;VIP / Супер-ядро
PID_806e229d85e0;1;33;13100.0;3;3;3;333;VIP / Супер-ядро
PID_807409996770;9;2;800.0;3;1;2;312;Перспективные новички
PID_80774f2a652f;1;28;7000.0;3;3;3;333;VIP / Супер-ядро
PID_8084963cf210;2;20;6000.0;3;3;3;333;VIP / Супер-ядро
PID_80868e3a13b9;46;1;500.0;2;1;1;211;Остывающие новички
PID_8086ef1ce7a8;25;5;2500.0;2;2;3;223;Требуют внимания
PID_8089dacb324e;22;13;6500.0;2;3;3;233;Засыпающие VIP
PID_809776ffba80;64;1;200.0;1;1;1;111;Ушедшие новички
PID_80983bd50102;72;1;200.0;1;1;1;111;Ушедшие новички
PID_809d5bf1d42d;47;3;600.0;2;2;2;222;Требуют внимания
PID_80a0257a7671;52;1;200.0;1;1;1;111;Ушедшие новички
PID_80a200b5b8d4;3;3;300.0;3;2;1;321;Потенциальное ядро
PID_80a3efc7e897;0;29;8700.0;3;3;3;333;VIP / Супер-ядро
PID_80a6fc089232;81;1;500.0;1;1;1;111;Ушедшие новички
PID_80a7309dd5b5;59;1;100.0;1;1;1;111;Ушедшие новички
PID_80a81f567737;29;1;200.0;2;1;1;211;Остывающие новички
PID_80a97c93af44;65;21;2100.0;1;3;3;133;Потерянные VIP
PID_80aa5d4df240;40;1;200.0;2;1;1;211;Остывающие новички
PID_80b014dcbb47;20;2;2000.0;2;1;2;212;Остывающие новички
PID_80b4aef2fd66;33;20;2000.0;2;3;2;232;Засыпающее ядро
PID_80b6d905ee08;64;2;400.0;1;1;1;111;Ушедшие новички
PID_80bad0075d3b;55;1;100.0;1;1;1;111;Ушедшие новички
PID_80bea21ae714;1;10;6000.0;3;3;3;333;VIP / Супер-ядро
PID_80bfcb423d02;52;4;800.0;1;2;2;122;Потерянные VIP
PID_80c0a704ce33;3;19;19000.0;3;3;3;333;VIP / Супер-ядро
PID_80c4b2051fb1;2;26;5200.0;3;3;3;333;VIP / Супер-ядро
PID_80ca05fc6df5;53;5;2500.0;1;2;3;123;Потерянные VIP
PID_80cc32d53a20;43;9;1800.0;2;2;2;222;Требуют внимания
PID_80d3ba536aac;13;6;600.0;3;2;2;322;Потенциальное ядро
PID_80d80e601acc;60;6;1200.0;1;2;2;122;Потерянные VIP
PID_80db13122b03;52;2;400.0;1;1;1;111;Ушедшие новички
PID_80dfd55e43b5;35;2;400.0;2;1;1;211;Остывающие новички
PID_80e03edecbf6;51;8;1600.0;2;2;2;222;Требуют внимания
PID_80e2d001dec9;64;3;300.0;1;2;1;121;Ушедшие экономные
PID_80e8045be88c;65;1;100.0;1;1;1;111;Ушедшие новички
PID_80e8b93aa703;57;1;500.0;1;1;1;111;Ушедшие новички
PID_80edb6bc3699;1;4;800.0;3;2;2;322;Потенциальное ядро
PID_80eff9a48abe;1;12;5400.0;3;3;3;333;VIP / Супер-ядро
PID_80f510a3b89f;60;3;300.0;1;2;1;121;Ушедшие экономные
PID_80f5d83120f7;55;3;300.0;1;2;1;121;Ушедшие экономные
PID_80f96af2b4e7;51;17;2500.0;2;3;3;233;Засыпающие VIP
PID_80fc85c47c87;1;16;8000.0;3;3;3;333;VIP / Супер-ядро
PID_80fe14ef85b4;69;3;600.0;1;2;2;122;Потерянные VIP
PID_81023541921a;81;5;1000.0;1;2;2;122;Потерянные VIP
PID_810977aaa32b;55;1;200.0;1;1;1;111;Ушедшие новички
PID_810aca1b67ae;0;31;3100.0;3;3;3;333;VIP / Супер-ядро
PID_810bd0885838;0;27;13500.0;3;3;3;333;VIP / Супер-ядро
PID_810bf3fdce20;38;22;2200.0;2;3;3;233;Засыпающие VIP
PID_810e3fa8995e;1;5;2500.0;3;2;3;323;Потенциальное ядро
PID_810e6edad388;46;2;1000.0;2;1;2;212;Остывающие новички
PID_8113b68e1c88;52;2;200.0;1;1;1;111;Ушедшие новички
PID_8114e5edd527;1;25;5000.0;3;3;3;333;VIP / Супер-ядро
PID_81187f93b1fe;3;58;11600.0;3;3;3;333;VIP / Супер-ядро
PID_811b74e2332a;1;5;500.0;3;2;1;321;Потенциальное ядро
PID_811bed9328e8;82;1;500.0;1;1;1;111;Ушедшие новички
PID_811c3d9a3fdb;13;5;1000.0;3;2;2;322;Потенциальное ядро
PID_811e612ce3f8;47;1;500.0;2;1;1;211;Остывающие новички
PID_811eff682bcb;5;16;8000.0;3;3;3;333;VIP / Супер-ядро
PID_81209ec57047;7;10;10000.0;3;3;3;333;VIP / Супер-ядро
PID_8125e0f60fb7;55;30;9000.0;1;3;3;133;Потерянные VIP
PID_812689763a74;3;4;400.0;3;2;1;321;Потенциальное ядро
PID_812705392d71;32;1;200.0;2;1;1;211;Остывающие новички
PID_8128947559f4;10;18;9000.0;3;3;3;333;VIP / Супер-ядро
PID_8128c1d11588;23;1;500.0;2;1;1;211;Остывающие новички
PID_812c0b114e4d;0;22;4400.0;3;3;3;333;VIP / Супер-ядро
PID_812caf68addb;40;19;1900.0;2;3;2;232;Засыпающее ядро
PID_812e9a491a24;37;4;800.0;2;2;2;222;Требуют внимания
PID_81301d958f0e;31;7;700.0;2;2;2;222;Требуют внимания
PID_813238c0a4b9;0;39;7800.0;3;3;3;333;VIP / Супер-ядро
PID_81344a4fe984;40;1;200.0;2;1;1;211;Остывающие новички
PID_8136cfb1a893;67;2;200.0;1;1;1;111;Ушедшие новички
PID_81375fee8fd4;47;10;1400.0;2;3;2;232;Засыпающее ядро
PID_81392fb3e890;8;3;1500.0;3;2;2;322;Потенциальное ядро
PID_814c77461c02;67;10;10000.0;1;3;3;133;Потерянные VIP
PID_815207302d25;23;14;1400.0;2;3;2;232;Засыпающее ядро
PID_81578603068f;24;2;600.0;2;1;2;212;Остывающие новички
PID_815bbe6fb543;50;5;700.0;2;2;2;222;Требуют внимания
PID_8163460201db;49;16;3100.0;2;3;3;233;Засыпающие VIP
PID_81643cee9a53;43;3;300.0;2;2;1;221;Требуют внимания
PID_8165e8355f35;13;4;2000.0;3;2;2;322;Потенциальное ядро
PID_81668e8cac27;11;8;8000.0;3;2;3;323;Потенциальное ядро
PID_816a07a8e813;77;1;200.0;1;1;1;111;Ушедшие новички
PID_816b110ad9f6;23;4;600.0;2;2;2;222;Требуют внимания
PID_817504d1e676;36;1;500.0;2;1;1;211;Остывающие новички
PID_817a32086377;7;57;6100.0;3;3;3;333;VIP / Супер-ядро
PID_817d3e7fc5a2;54;1;500.0;1;1;1;111;Ушедшие новички
PID_817dafd6a8af;65;1;100.0;1;1;1;111;Ушедшие новички
PID_8180220e7d35;42;10;5000.0;2;3;3;233;Засыпающие VIP
PID_818218b63ae3;51;1;200.0;2;1;1;211;Остывающие новички
PID_8182b996b81f;12;7;3500.0;3;2;3;323;Потенциальное ядро
PID_81870290fcc4;64;1;500.0;1;1;1;111;Ушедшие новички
PID_818772d2acec;6;10;5000.0;3;3;3;333;VIP / Супер-ядро
PID_81887bc0ac83;79;4;2000.0;1;2;2;122;Потерянные VIP
PID_818a819243cd;49;2;1000.0;2;1;2;212;Остывающие новички
PID_818f4df5667f;30;3;1500.0;2;2;2;222;Требуют внимания
PID_8195682d75d7;61;4;800.0;1;2;2;122;Потерянные VIP
PID_819aa185080c;40;1;100.0;2;1;1;211;Остывающие новички
PID_819c77a67d07;3;15;7500.0;3;3;3;333;VIP / Супер-ядро
PID_819c907eac47;71;13;1300.0;1;3;2;132;Потерянные VIP
PID_819de98db10b;19;1;100.0;2;1;1;211;Остывающие новички
PID_81a4070581aa;45;2;400.0;2;1;1;211;Остывающие новички
PID_81a4f375ae7f;32;1;200.0;2;1;1;211;Остывающие новички
PID_81ac63b0e97d;1;19;3800.0;3;3;3;333;VIP / Супер-ядро
PID_81ad7375bbc4;24;1;500.0;2;1;1;211;Остывающие новички
PID_81adb6b216fa;51;4;4000.0;2;2;3;223;Требуют внимания
PID_81b13510c808;57;1;500.0;1;1;1;111;Ушедшие новички
PID_81b188bc135c;11;1;500.0;3;1;1;311;Новые доноры (Малый чек)
PID_81b8a09f716a;22;9;4500.0;2;2;3;223;Требуют внимания
PID_81ccb28535e1;11;4;400.0;3;2;1;321;Потенциальное ядро
PID_81d058ab812f;67;3;400.0;1;2;1;121;Ушедшие экономные
PID_81d763b6fd3b;2;27;2700.0;3;3;3;333;VIP / Супер-ядро
PID_81d7b08c7243;59;2;200.0;1;1;1;111;Ушедшие новички
PID_81d82ee2ac73;34;18;3600.0;2;3;3;233;Засыпающие VIP
PID_81db119de0ec;27;2;1000.0;2;1;2;212;Остывающие новички
PID_81dbccc09066;48;10;5000.0;2;3;3;233;Засыпающие VIP
PID_81e203b5f20e;45;15;7500.0;2;3;3;233;Засыпающие VIP
PID_81e53dda5435;49;6;1700.0;2;2;2;222;Требуют внимания
PID_81f11943182e;55;6;600.0;1;2;2;122;Потерянные VIP
PID_81f97d1eea3b;59;2;1000.0;1;1;2;112;Ушедшие новички
PID_81fc44a27147;6;36;18000.0;3;3;3;333;VIP / Супер-ядро
PID_81fd80769950;1;24;4800.0;3;3;3;333;VIP / Супер-ядро
PID_81fed0dadb91;20;3;600.0;2;2;2;222;Требуют внимания
PID_820aec58cc55;0;17;8500.0;3;3;3;333;VIP / Супер-ядро
PID_820b5d49e570;67;1;100.0;1;1;1;111;Ушедшие новички
PID_820b9470c620;58;2;200.0;1;1;1;111;Ушедшие новички
PID_820d2ba1e491;55;5;1000.0;1;2;2;122;Потерянные VIP
PID_8211abe49409;1;48;9000.0;3;3;3;333;VIP / Супер-ядро
PID_821369a685d0;54;3;600.0;1;2;2;122;Потерянные VIP
PID_821381af89ff;51;2;600.0;2;1;2;212;Остывающие новички
PID_821657e77458;45;4;800.0;2;2;2;222;Требуют внимания
PID_8216fed038ef;77;1;100.0;1;1;1;111;Ушедшие новички
PID_8218f12a6972;1;22;22000.0;3;3;3;333;VIP / Супер-ядро
PID_821d342f8e0e;19;1;1000.0;2;1;2;212;Остывающие новички
PID_82231d5043f8;61;2;400.0;1;1;1;111;Ушедшие новички
PID_82269c04842a;19;1;100.0;2;1;1;211;Остывающие новички
PID_82270bf7bf62;53;8;1600.0;1;2;2;122;Потерянные VIP
PID_82304f599e6f;54;13;2600.0;1;3;3;133;Потерянные VIP
PID_823faa7581a5;65;1;1000.0;1;1;2;112;Ушедшие новички
PID_8243ec200165;44;2;200.0;2;1;1;211;Остывающие новички
PID_82448f8fb3a6;54;1;100.0;1;1;1;111;Ушедшие новички
PID_8250672486fe;56;29;2900.0;1;3;3;133;Потерянные VIP
PID_82523de63046;21;11;5500.0;2;3;3;233;Засыпающие VIP
PID_825589ca116d;62;23;4600.0;1;3;3;133;Потерянные VIP
PID_8256c6afa459;23;1;1000.0;2;1;2;212;Остывающие новички
PID_8257da51ca3e;0;40;8000.0;3;3;3;333;VIP / Супер-ядро
PID_825a7569f70c;40;1;100.0;2;1;1;211;Остывающие новички
PID_825d87dacdbc;38;3;600.0;2;2;2;222;Требуют внимания
PID_825d8be36e28;5;10;10000.0;3;3;3;333;VIP / Супер-ядро
PID_8263d4a31f0d;3;28;2800.0;3;3;3;333;VIP / Супер-ядро
PID_826ae7999e9d;64;10;5500.0;1;3;3;133;Потерянные VIP
PID_826ff35f1745;44;11;2200.0;2;3;3;233;Засыпающие VIP
PID_826ff8783bd3;12;7;700.0;3;2;2;322;Потенциальное ядро
PID_826ffd8287cb;56;4;800.0;1;2;2;122;Потерянные VIP
PID_8277d1530bd3;31;3;300.0;2;2;1;221;Требуют внимания
PID_827965354c3a;26;4;2000.0;2;2;2;222;Требуют внимания
PID_8279fdc0b16f;40;2;600.0;2;1;2;212;Остывающие новички
PID_827d29ff2c13;59;2;200.0;1;1;1;111;Ушедшие новички
PID_827e001675eb;16;4;4000.0;3;2;3;323;Потенциальное ядро
PID_827ea88d64e0;1;7;700.0;3;2;2;322;Потенциальное ядро
PID_827ff8e3f235;5;1;500.0;3;1;1;311;Новые доноры (Малый чек)
PID_828029b9a48a;1;51;5100.0;3;3;3;333;VIP / Супер-ядро
PID_828053b94102;70;5;1000.0;1;2;2;122;Потерянные VIP
PID_8280a03b0e5c;71;45;4500.0;1;3;3;133;Потерянные VIP
PID_82827a0d45d6;25;2;1000.0;2;1;2;212;Остывающие новички
PID_8283c2651aee;12;19;2200.0;3;3;3;333;VIP / Супер-ядро
PID_8284d694d0ab;12;5;2500.0;3;2;3;323;Потенциальное ядро
PID_82876b692742;52;8;800.0;1;2;2;122;Потерянные VIP
PID_828873af1c56;3;21;10500.0;3;3;3;333;VIP / Супер-ядро
PID_8289132e8dd2;19;1;500.0;2;1;1;211;Остывающие новички
PID_828f3bd63487;69;10;2000.0;1;3;2;132;Потерянные VIP
PID_82911b67e34f;54;3;300.0;1;2;1;121;Ушедшие экономные
PID_8291e7b2ba63;42;1;100.0;2;1;1;211;Остывающие новички
PID_82944184ae10;40;1;100.0;2;1;1;211;Остывающие новички
PID_82998516138f;16;13;1300.0;3;3;2;332;Лояльное ядро
PID_829c00d12706;63;14;350.0;1;3;1;131;Ушедшие экономные
PID_829e2e2685ae;0;13;13000.0;3;3;3;333;VIP / Супер-ядро
PID_82a72933216e;0;24;24000.0;3;3;3;333;VIP / Супер-ядро
PID_82a8358aaa39;52;4;400.0;1;2;1;121;Ушедшие экономные
PID_82a9e2b3901b;78;1;200.0;1;1;1;111;Ушедшие новички
PID_82b055b9d1c5;79;1;780.0;1;1;2;112;Ушедшие новички
PID_82b6f75b0a37;1;7;2100.0;3;2;3;323;Потенциальное ядро
PID_82b7a7741d06;68;18;9000.0;1;3;3;133;Потерянные VIP
PID_82ba08078fb0;24;1;100.0;2;1;1;211;Остывающие новички
PID_82c0c765017f;11;15;15000.0;3;3;3;333;VIP / Супер-ядро
PID_82c2b0047707;11;54;5400.0;3;3;3;333;VIP / Супер-ядро
PID_82c85df50423;13;5;500.0;3;2;1;321;Потенциальное ядро
PID_82c963791703;0;25;5000.0;3;3;3;333;VIP / Супер-ядро
PID_82d33ba28a1a;37;4;400.0;2;2;1;221;Требуют внимания
PID_82d4c0e165d2;3;15;4500.0;3;3;3;333;VIP / Супер-ядро
PID_82d646120f07;5;21;10500.0;3;3;3;333;VIP / Супер-ядро
PID_82e0004c904d;55;6;3000.0;1;2;3;123;Потерянные VIP
PID_82e163208fac;75;1;200.0;1;1;1;111;Ушедшие новички
PID_82e188db471b;19;6;1200.0;2;2;2;222;Требуют внимания
PID_82e7ea334c83;1;12;7200.0;3;3;3;333;VIP / Супер-ядро
PID_82ea5aac1230;16;2;400.0;3;1;1;311;Новые доноры (Малый чек)
PID_82eb6e50e13e;1;4;40.0;3;2;1;321;Потенциальное ядро
PID_82eec3fbbde2;0;47;9400.0;3;3;3;333;VIP / Супер-ядро
PID_82f05b3c60fc;29;2;1000.0;2;1;2;212;Остывающие новички
PID_82f2d510dd9a;2;21;6300.0;3;3;3;333;VIP / Супер-ядро
PID_82f3c693d55f;55;1;200.0;1;1;1;111;Ушедшие новички
PID_82fb860ea764;40;2;200.0;2;1;1;211;Остывающие новички
PID_82ff417ffe95;74;1;100.0;1;1;1;111;Ушедшие новички
PID_8303cbe38b34;82;1;200.0;1;1;1;111;Ушедшие новички
PID_8309844e3080;2;17;8500.0;3;3;3;333;VIP / Супер-ядро
PID_830c28a42553;7;22;11000.0;3;3;3;333;VIP / Супер-ядро
PID_830c6f76aace;49;1;100.0;2;1;1;211;Остывающие новички
PID_830e80fb4063;33;2;200.0;2;1;1;211;Остывающие новички
PID_830feb779f9e;18;69;8800.0;2;3;3;233;Засыпающие VIP
PID_8310e195e363;2;15;7500.0;3;3;3;333;VIP / Супер-ядро
PID_83160f00659d;1;14;7000.0;3;3;3;333;VIP / Супер-ядро
PID_831e703f4198;0;1;300.0;3;1;1;311;Новые доноры (Малый чек)
PID_831e8e831e70;59;4;2000.0;1;2;2;122;Потерянные VIP
PID_832365f4d0fc;53;1;300.0;1;1;1;111;Ушедшие новички
PID_832712ccd07c;0;2;1000.0;3;1;2;312;Перспективные новички
PID_833552586aed;52;1;100.0;1;1;1;111;Ушедшие новички
PID_83389f6e292b;26;11;3300.0;2;3;3;233;Засыпающие VIP
PID_83390a941a5d;47;16;1600.0;2;3;2;232;Засыпающее ядро
PID_833c63d3466d;2;17;17000.0;3;3;3;333;VIP / Супер-ядро
PID_8347f94284aa;41;1;100.0;2;1;1;211;Остывающие новички
PID_8348d39fb1b8;57;15;7500.0;1;3;3;133;Потерянные VIP
PID_8349a44fca7c;30;5;500.0;2;2;1;221;Требуют внимания
